1,d1ad8736092abc1d6186bf27710cafba737c28a1,0,0
2,8e8e7c765676ac2b73bb5454ccfe49ee3dd41003,0,17
3,a3e4aaa539239403a1f158e6b594a3a2100767de,0,3
4,88cbd786d79a0eb7bb7cf8603575a9f14239031e,0,11
5,01162316222c9c78cada689c6cee555fa4181e2f,0,1
6,16c6be59da0725cdc8b93fa8bd032d8a7f90ece4,0,1
7,1dcc70deb5ed42eb5f30011208d4b6081d5d14c1,1,1
8,3c2f9e7cc40a0232e3fea5240f80531212b946a7,0,0
9,96a34a5d83513ea0904699cafe2f280312b7e448,1,1
10,8e928da9e34b4008e6432de389ba02a871ebfd0d,0,3
11,5201dfe92efe044f36c1d27b52452013575531fb,0,1
12,7c23d9f196b34bd6de58584f48cbaf1158d9b7ad,0,0
13,5adf564bb40ca64221f735fbc65e2b9d9c07ddb9,0,0
14,edcabb9d6b0b671a5c1c76e3a20266e961abd1d9,0,2
15,f3320bf3aa26829170ba7c0d06ddecbec9a5271e,0,1
16,8d89a20fb41fdf439be1fbdae2b4ac2075d58d27,0,2
17,273c3ed429933023c009196bcd9a1b59fb7db611,1,0
18,4c6780aa7492c35a73c572e317f97c31c55c8aeb,0,5
19,28f0ce5739b1323475a52dd3d6ce2e70a562b293,2,0
20,40d90818405603ea9593940cd55620e3e072edbb,2,4
21,bed663f16a46a6e0d20c295f62e5a38b705a8c06,0,0
22,e3aff4781fb51f63de2236bf0fc4df0c22760653,0,1
23,0c794c392569bf0791eb858472723b77b8df1e98,0,4
24,30f0b5c1998c81fdfd4ed0ee4388fc3109d26c79,1,1
25,7beb1e3fd4024a2dfa5269c08e39ae3c29ee7165,2,0
26,4e9e62ccdf29f8dce4449446231914a4c3078e66,0,22
27,d046f4433341618dfa7177c3600b0b64c1be5ac3,0,0
28,5480602e1901cc3576f277a5092137d13cc1e792,0,0
29,1adb64e4d1e02ef3e20e3ec7128eaa1962e2df7e,0,0
30,1845ac79083ffcf7da72f08755419ab905c76ae5,0,0
31,eb2d3ab41cbb87cdec85476538cab5fd159adf4a,0,1
32,061cca208ddc2f2c4d92aca0fc4759b70fad13e6,0,0
33,454d64f37bebff5bfe969f9e32663b39120480bd,0,0
34,85218f62378d1025568c8b2cf4f8d5cdddb9e5c5,0,0
35,48f01817eeb9a65c329cfbaa37814e56b35ecb70,0,0
36,703bd7f786933a70c5799a8e36294fb42aa74486,2,6
37,895e73ca3b5041ef959bb659c62394c729880123,0,1
38,b20a196518df3ce375e5a2a2402bafa6b7b14662,0,2
39,79cc7428e848dd3083657bdb6528a4326f78e127,1,2
40,73629c4beb2c3146bfaf42e17148efcea81e1675,0,1
41,b0667af242f11d6f531bf5df102b4720666917ed,0,0
42,b0347720a7ef61ff87848d7f14d554e8e37d49b6,2,0
43,ec85fe8a659a862d7817e01829d8dbe2010c0c36,0,0
44,84c088569e799b67ba2789a934072a8d27783ba1,0,0
45,89f284681ac5b38716c29075748575ca1b1c5322,1,1
46,799c1725b573a6381890498ac36b2659c4612688,0,2
47,3568a4e1dd0bac27d472f13d94bb579c089d3f5e,1,0
48,b4b1ef4b9b6fad9ff1c043cb0014670c31dfe952,0,0
49,b368ec9c69ef635897e4e8fca7f5f35d8bc35828,0,0
50,f218f7dcecc8f66d40eacacf96af5bc7d474d6ab,0,0
51,8d7641029a306130d98931687bb1ced181f99420,0,2
52,5b40f250c73b1aa17b985faaa974be1b78afa3b5,1,6
53,45402330a51c9924a3bf7f4b0fcde3bb0a07a1f9,0,0
54,b2f100a01e858aaf9a2a2c5b715e9f6f8aabe9c5,1,1
55,b0c76fb1c3b02de1fd845d53219652877e05df71,1,12
56,26d2cc3625ad3270c709414f3b82386157e95025,0,0
57,6d3b35a5f44dfb5eaac3e1cdb35250afbb139c02,1,0
58,de49fefa0b269b1f399bd2e76a5453d55c4d25bd,1,6
59,dfcd56f5b36b44cf9fa8ebef790dcd67871a8fbc,0,1
60,105dc1744f6e09d7ea9d044a053ffc44af616ba5,0,3
61,ebb075a4a070ba0446151cf21cc2c6ece894ad7d,0,3
62,d3b466f93a317ea7d061e95fedbcb224ebc75f24,3,0
63,b59d637d8956b90e0d2ec14613a18e579e18bba5,0,22
64,e9e7b9b81c2c2454cf05ab2638f15150b87c51cf,0,1
65,93ba2945eb35fc44e4b5759c12f9bd2906ac8c1a,2,0
66,56311cf40f507bbafd6763791e38cfae0aef9fa1,1,0
67,4db85275417b0991e514144e9f19ba96b8da8a02,1,1
68,2722ca979818cefc707c7464786793b479d741c3,1,7
69,8dbf740f76eeec3ef4d1aaf6f6e7bf0853378974,0,1
70,2a374a9b670c23ac6c3f3df9577bc256e8972821,0,0
71,80245df3fcbc7a05607bbae9c62abe3cf1f0a53f,0,18
72,44bbc2d9e37b53620c0d207cb2bf7929c26f1c29,0,1
73,c139e0480b100cdc7ab394b1d53c077eafaa5337,1,1
74,99a5cec3b3691d1fffa91a1b8336685f375b5a30,0,1
75,a06210c67d49e55b84e64ecd00d16b6b82c2285d,1,1
76,c756159a927c28333e4f26a9aa85cad4f490122b,1,0
77,6de03334a4887502162a13492baa7e0ec9c6d868,2,0
78,73f92b3ade55157dc80ab4f57f0feb51f7b4d88b,1,0
79,0ff83687656700998ce00454279624ccba7396f2,2,0
80,6df31ddb350b4694e6b48e1e1c969393cdfc4011,0,4
81,1bc2a344d8b7c1a769c701f94abf7e2ab7f2d3ea,1,12
82,2ad46f118e97aec8e1165c19bdc3363eb2f0dccc,0,7
83,a727c7a23c3ef9c747c3030e34676533cbd2e022,0,199
84,bf75f18896504f4a9729950953927bb352c4f9f2,1,6
85,eaef48b14699253f45cd1893518b1f3d94f23271,0,3
86,d6cbea4eb863a8b4058fa650839185af81c00da4,1,1
87,b7dd490cc65712d0869be90ac33fd445e7fcc924,0,1
88,93fb2974465a3d3e6e587d92d6d4051eedd9f927,0,0
89,dbe3d8d8a7cc6ece1711f67f4b2ddb23df7c77df,2,0
90,90757f83b404d90fc29fba56ec18e1e733da8cf6,1,0
91,7c05a171602f165b07a5f33c072491f7ce34d9cc,0,4
92,86bcdd785ab885d02c57504e06d361f3e02bab7e,2,0
93,f4e63af36a373c909a46791322bced383617d44f,0,3
94,c438f87a99c58988584210d3f257d1c16a17fb78,0,0
95,10d8addf297939b6a887e09a3883f61b2b68f9b2,0,0
96,7a0e1ee45462430d1970b23a76a058b82f034257,1,0
97,9756cef46053696f85a1dab8e6e776f972f0c910,3,1
